Id,ProductId,Summary,Text
7308,B0029XO8OA,Flavorful and Natural Garrotxa Goat Cheese,"I love cheese in general. I've had lots of European cheeses, and this one is OUTSTANDING.<br /><br />The texture is a bit hard, not creamy as French cheeses; and the flavor is full and rich. Great to serve with some bread and of course, some wine. It is great with salads as well, you won't need any dressing since the cheese is enough a good flavor enhancer by itself.<br /><br />I have shared it with many guests and they ALL love it. It's not salty like Cheddar and smoked cheeses, it's more of a refined goat-milky flavor.<br /><br />It's always a Success!"
237900,B004P6ITRQ,That Company SUCKS and Hard to Deal With,"It took forever to get my cookies, and I paid for express shipping and got my product 3 weeks later, I will never order from that company again."
188797,B000HDONP8,cookies,I did not care for the ingredients. I have food intolerance and something did not sit well. I gave them away.
2619,B0016FY6H6,Stash Instant Green Tea,"I make a ""jug"" of this tea every morning and keep a glass throughout the day.  I'm delighted to find a source in the US as it was introduced to me in B.C.  It does not have the jasmine flavor which upsets my otherwise very strong tummy."
72708,B001TZMCD8,Lucky Find,Just what I was looking for.  Pomegranate Molasses is very hard to find in the stores but I went right to it when I checked the Internet.
154569,B002AQ0OL2,Defective K Cups,"We have been subscribers to K Cups from Amazon but the last two orders are defective, leak, and fill you cup with grounds.  Not a value in my estimation!  How about some quality control????"
4909,B0009JMW1C,Sinus Help,"I found this tea by accident but it worked so well that i later ordered it,<br /><br />after not being able to find it again.  It really helps open nasal passages.<br /><br />Since starting to use it whenever I have bad nasal congestion, I have not<br /><br />had a sinus infection.  Everyone is different, but it sure worked for me."
5323,B000BYLQW6,My dogs love them,My dogs (and some other dogs I like to spoil too) just love these.  They are their special treats.
36620,B004CLCEDE,Miracle Noodles - its a miracle you can even get past the smell!!!,There was no miracle about these noodles! They are in fact the worst thing I have ever attempted to eat in my life. They were so horrible I don't even care about returning them! For some laughs I gave them to friends to gag over just as I did!
21014,B002QWP89S,Great for picky eaters,My dog is the pickiest eater and does not enjoy many treats but he goes crazy over this one. It helps freshen his breath but I don't know how to evaluate the cleaning ability of this product. The only bad thing is that it will make your dog fat if he eats too much.
7162,B004K30HO2,LOVE IT!!!!!,i had a kerig before and it broke. the company said it was because i was using expresso in the k-cup and it was to fine and cloged the machine. kerig does not make a k-cup with spanish coffee so when i found these i was very happy. i have been using these for about a month and i love them and it is so much cheaper. i would highly recommend these.
30438,B000X95SYQ,"Oh, poo!","Our cats ran to their bowls to try their first bits of Avoderm dry food, properly mixed in with their regular fancy kibble. Being Maine Coons with crafty little paws and ambitious little brains, they managed to pick out the Avoderm bits and eat those first.<br /><br />Yum, a hit! It smells meaty and clearly appeals to them.<br /><br />But we won't be buying Avoderm again....the poo is horrific. Wet, runny, stinky beyond belief. My big boy, who did mind his manners and ate a graduated amount of the mix over a week as the bag described, had the worst reaction of all. Poor guy cried as he pooped, had diarrhea everywhere, and calmly climbed into the laundry sink for washing as if he understood he was a stinky boy.<br /><br />So yes, it is tasty and priced well, but the aftermath is not worth it. 12 paws and two thumbs down."
2018,B001E5E29A,Delicious waffles in minutes!,"Makes perfect, delicious, crisp on the outside and soft on the inside, waffles in minutes. Worth every penny!"
8308,B003VXFK44,Milder than expected,"Never had Hawaiian Hazelnut before so I didn't know what to expect, but it turns out it's pretty good, not as flavored as say DD, but nonetheless pretty good. I have it on subscription now along with the German Chocolate Cake, another one of my favorite flavored K-cups."
22782,B002ARE9TY,Nuts had gone bad.,"Maybe I got the runt of the litter, but when I opened the bag, the foul musty/moldy smell hit me in the face. Even though the label (which was just a printed sticker as opposed to something stamped on the bag itself) said good until 1/2013, there was no doubt that the food had gone bad. Very disappointing."
21178,B002QWP89S,Great Product,"My pug loves his ""Toothbrushes.""  THey help keep away dog breath, and I don't see a lot of plaque build up on his teeth."
4536,B002TMV3E4,no complaints,"We don't drink much coffee, and less decaf, but we have guests who do and so we like to keep some ground decaf in the freezer for when they visit. Everybody has been pleased with the Melitta. Nobody has complained about the taste, and plenty of folks have asked for second cups so they weren't just being politely quiet. We got the first sample free through the Vine program but I would buy it in the future."
60754,B003QNJYXM,"product great, Company outstanding",The company was on time and as advertised. We have used the product for some time and it works without giving you the jitters or the sudden collapse you get with caffiene products.
296317,B0001VWG5K,Just what my food needed!!!!,"I am so happy I found this product!!! In Latin america it's called achiote, it's really difficult to find in powder form in the US. This is just what my food needed!!! Wooohooo!!!!"
7485,B000143ZK2,my favorite prize for students,"Grandpa Po's Originals are my students' favorite prize for the classroom. Our school district has banned junk food for incentives for kids so Grandpa Po's is a perfect fit. The kids get a bag when they complete all of their assignments for the month. They love the snack and they work hard to get all their work done. Their parents love the reward too and many students come back to buy more to take home to the family. Thanks, Grandpa Po for your ""better than food"" snack!"
332170,B000YDIXDO,My Dog Loves These,My miniature Labradoodle just loves these.  I give her 1/2 at a time because she can rip through these like nobody's business.  I keep them around as a change of pace from the Nylabone Flexi-chews.
6667,B001LG945O,Great taste - not overly sweet,This is a very refreshing carbonated juice drink with no aftertaste.  I love the flavor and the fact that there is no added sugar.  It's more subtle than orange so really kills a thirst.  The size is perfect for times when you don't really want a 12 ounce drink.
3228,B005K4Q1VI,Great taste,"I have purchased other hot cocoa cups but find Grove Square to be about the best of them all.  I usually add two teaspoons of the the flavored coffeemate creamers, my favorite being the Sugar Free Caramel Macchiato.  By adding the sugar free creamer the taste is there but not the calories."
